time,open,high,low,close,volume
2025-09-11T14:20,6590.5,6593.0,6586.5,6590.5,76448.0
2025-09-11T15:20,6590.25,6594.75,6588.0,6593.75,83904.0
2025-09-11T16:20,6593.75,6600.0,6590.25,6592.0,192926.0
2025-09-11T18:20,6592.0,6596.25,6591.25,6593.0,13218.0
2025-09-11T19:20,6593.0,6594.75,6590.25,6594.5,3327.0
2025-09-11T20:20,6594.25,6594.75,6590.5,6592.5,3908.0
2025-09-11T21:20,6592.75,6593.25,6590.25,6590.25,3942.0
2025-09-11T22:20,6590.25,6590.25,6586.5,6586.75,5223.0
2025-09-11T23:20,6586.5,6590.5,6586.25,6590.25,3990.0
2025-09-12T00:20,6590.25,6593.5,6588.25,6592.75,2623.0
2025-09-12T01:20,6592.5,6593.0,6591.0,6592.25,2352.0
2025-09-12T02:20,6592.0,6594.25,6590.0,6590.25,5991.0
2025-09-12T03:20,6590.0,6591.25,6585.25,6589.25,10519.0
2025-09-12T04:20,6589.5,6589.5,6576.0,6580.5,14951.0
2025-09-12T05:20,6580.5,6584.25,6580.0,6583.25,6367.0
2025-09-12T06:20,6583.25,6585.25,6581.75,6584.0,6233.0
2025-09-12T07:20,6584.0,6586.75,6583.0,6586.75,7441.0
2025-09-12T08:20,6586.75,6589.75,6586.0,6588.5,10817.0
2025-09-12T09:20,6588.25,6593.25,6584.5,6592.5,26027.0
2025-09-12T10:20,6592.5,6595.75,6585.0,6593.5,170780.0
2025-09-12T11:20,6593.25,6598.75,6590.5,6592.75,103721.0
2025-09-12T12:20,6592.75,6593.75,6585.75,6592.25,88854.0
2025-09-12T13:20,6592.5,6596.5,6590.0,6596.25,63941.0
2025-09-12T14:20,6596.25,6598.5,6592.75,6598.0,57282.0
2025-09-12T15:20,6598.25,6606.0,6597.0,6597.25,96755.0
2025-09-12T16:20,6597.5,6598.5,6583.0,6587.75,240103.0
2025-09-14T18:20,6587.75,6592.5,6586.25,6590.75,10039.0
2025-09-14T19:20,6590.5,6592.5,6590.25,6590.5,1157.0
2025-09-14T20:20,6590.25,6590.25,6585.25,6586.5,2716.0
2025-09-14T21:20,6586.25,6590.0,6585.25,6589.5,2411.0
2025-09-14T22:20,6589.75,6592.0,6589.25,6591.25,1649.0
2025-09-14T23:20,6591.5,6593.75,6590.5,6593.5,1697.0
2025-09-15T00:20,6593.5,6593.75,6591.5,6593.5,1121.0
2025-09-15T01:20,6593.25,6594.25,6592.0,6593.0,979.0
2025-09-15T02:20,6593.0,6597.75,6592.5,6596.0,2766.0
2025-09-15T03:20,6596.25,6600.0,6594.5,6599.25,5339.0
2025-09-15T04:20,6599.25,6600.75,6586.25,6595.75,12345.0
2025-09-15T05:20,6595.75,6597.5,6590.0,6593.0,4756.0
2025-09-15T06:20,6593.0,6596.5,6592.25,6596.0,3394.0
2025-09-15T07:20,6596.0,6601.0,6595.75,6600.25,5031.0
