time,open,high,low,close,volume
2025-09-11T15:55,6597.75,6598.5,6590.5,6592.25,78175.0
2025-09-11T16:00,6592.25,6592.75,6590.25,6592.25,22964.0
2025-09-11T16:05,6592.5,6594.25,6592.25,6593.5,6435.0
2025-09-11T16:10,6593.5,6594.0,6591.5,6591.5,3657.0
2025-09-11T16:15,6591.5,6593.0,6591.25,6592.25,1817.0
2025-09-11T16:20,6592.5,6592.75,6591.75,6592.0,1109.0
2025-09-11T16:25,6592.0,6592.5,6591.75,6592.25,784.0
2025-09-11T16:30,6592.25,6593.0,6592.0,6592.75,788.0
2025-09-11T16:35,6592.75,6592.75,6591.5,6591.5,1109.0
2025-09-11T16:40,6591.75,6592.0,6591.25,6591.5,733.0
2025-09-11T16:45,6591.75,6592.75,6591.25,6592.25,950.0
2025-09-11T16:50,6592.25,6592.75,6591.75,6592.25,806.0
2025-09-11T16:55,6592.0,6592.5,6591.25,6591.75,3658.0
2025-09-11T18:00,6596.25,6596.25,6592.25,6593.5,1638.0
2025-09-11T18:05,6593.25,6594.25,6592.25,6594.0,1025.0
2025-09-11T18:10,6594.25,6594.5,6592.5,6592.5,717.0
2025-09-11T18:15,6592.75,6593.0,6592.25,6592.25,390.0
2025-09-11T18:20,6592.25,6593.75,6591.25,6593.0,620.0
2025-09-11T18:25,6593.0,6593.5,6592.5,6593.0,413.0
2025-09-11T18:30,6593.0,6593.5,6591.5,6591.5,428.0
2025-09-11T18:35,6591.75,6592.25,6591.0,6591.0,417.0
2025-09-11T18:40,6591.0,6591.5,6590.25,6591.25,331.0
2025-09-11T18:45,6591.25,6592.0,6590.75,6591.75,234.0
2025-09-11T18:50,6591.5,6593.0,6591.5,6592.5,292.0
2025-09-11T18:55,6592.5,6592.5,6591.75,6592.0,131.0
2025-09-11T19:00,6592.25,6592.5,6591.5,6592.0,186.0
2025-09-11T19:05,6592.0,6592.0,6591.0,6591.0,154.0
2025-09-11T19:10,6591.25,6593.5,6591.25,6593.25,274.0
2025-09-11T19:15,6593.25,6593.5,6592.75,6593.5,172.0
2025-09-11T19:20,6593.5,6594.75,6593.25,6594.5,295.0
2025-09-11T19:25,6594.25,6594.25,6593.25,6593.5,166.0
2025-09-11T19:30,6593.5,6594.25,6593.25,6594.0,185.0
2025-09-11T19:35,6594.0,6594.75,6593.25,6593.5,237.0
2025-09-11T19:40,6593.5,6593.75,6593.25,6593.5,143.0
2025-09-11T19:45,6593.25,6593.5,6592.75,6592.75,178.0
2025-09-11T19:50,6593.0,6593.5,6592.5,6593.5,261.0
2025-09-11T19:55,6593.5,6594.25,6593.0,6593.0,335.0
2025-09-11T20:00,6593.0,6593.0,6590.5,6591.5,968.0
2025-09-11T20:05,6591.25,6591.5,6590.5,6591.5,353.0
2025-09-11T20:10,6591.25,6592.5,6591.25,6591.75,417.0
