time,open,high,low,close,volume
2025-09-15T19:50,6619.5,6620.25,6618.25,6619.75,279.0
2025-09-15T20:05,6619.75,6620.5,6618.5,6619.25,427.0
2025-09-15T20:20,6619.0,6619.25,6616.75,6617.75,523.0
2025-09-15T20:35,6617.75,6618.0,6615.25,6617.25,482.0
2025-09-15T20:50,6617.25,6618.75,6616.75,6618.5,605.0
2025-09-15T21:05,6618.75,6620.0,6618.0,6620.0,409.0
2025-09-15T21:20,6620.0,6621.0,6619.25,6619.5,292.0
2025-09-15T21:35,6619.5,6620.75,6618.75,6620.5,275.0
2025-09-15T21:50,6620.25,6621.5,6619.75,6620.25,484.0
2025-09-15T22:05,6620.25,6620.75,6619.75,6620.5,185.0
2025-09-15T22:20,6620.5,6622.25,6620.5,6622.0,365.0
2025-09-15T22:35,6621.75,6625.75,6621.75,6623.5,913.0
2025-09-15T22:50,6623.75,6623.75,6622.75,6623.25,191.0
2025-09-15T23:05,6623.25,6625.0,6622.5,6624.75,420.0
2025-09-15T23:20,6625.0,6625.5,6624.5,6625.0,285.0
2025-09-15T23:35,6624.75,6627.25,6624.75,6627.0,383.0
2025-09-15T23:50,6627.0,6627.75,6626.0,6626.25,274.0
2025-09-16T00:05,6626.5,6627.5,6626.25,6626.75,159.0
2025-09-16T00:20,6626.75,6627.25,6626.0,6627.25,122.0
2025-09-16T00:35,6627.0,6627.25,6626.25,6626.5,226.0
2025-09-16T00:50,6626.5,6627.0,6625.75,6626.25,96.0
2025-09-16T01:05,6626.5,6627.0,6626.0,6627.0,180.0
2025-09-16T01:20,6627.0,6628.25,6626.5,6627.75,228.0
2025-09-16T01:35,6627.75,6628.25,6626.5,6627.75,260.0
2025-09-16T01:50,6627.75,6631.75,6627.25,6630.5,548.0
2025-09-16T02:05,6630.25,6631.0,6629.0,6630.25,266.0
2025-09-16T02:20,6630.5,6631.0,6629.75,6630.0,224.0
2025-09-16T02:35,6629.5,6629.75,6625.5,6626.75,431.0
2025-09-16T02:50,6626.75,6628.25,6626.25,6626.75,305.0
2025-09-16T03:05,6626.5,6628.5,6625.25,6626.25,1181.0
2025-09-16T03:20,6626.25,6629.25,6625.75,6628.0,1011.0
2025-09-16T03:35,6628.0,6629.25,6627.25,6628.25,653.0
2025-09-16T03:50,6628.25,6630.0,6627.0,6629.5,583.0
2025-09-16T04:05,6629.75,6636.5,6629.25,6635.75,1756.0
2025-09-16T04:20,6636.0,6637.0,6634.25,6635.75,682.0
2025-09-16T04:35,6636.0,6636.5,6635.0,6636.0,359.0
2025-09-16T04:50,6636.0,6639.0,6635.75,6638.5,607.0
2025-09-16T05:05,6638.5,6638.75,6636.0,6638.5,524.0
2025-09-16T05:20,6638.25,6638.25,6635.25,6635.5,504.0
2025-09-16T05:35,6635.5,6636.75,6632.75,6632.75,601.0
