time,open,high,low,close,volume
2025-09-16T01:00,6627.0,6627.25,6625.75,6626.5,605.0
2025-09-16T02:00,6626.25,6631.75,6626.25,6630.5,1234.0
2025-09-16T03:00,6630.25,6631.0,6625.25,6628.0,1791.0
2025-09-16T04:00,6628.0,6633.75,6625.5,6633.75,3767.0
2025-09-16T05:00,6633.5,6639.0,6633.0,6638.0,2745.0
2025-09-16T06:00,6638.25,6638.75,6632.5,6633.25,2118.0
2025-09-16T07:00,6633.0,6634.75,6632.0,6632.25,2426.0
2025-09-16T08:00,6632.5,6633.5,6628.5,6628.5,3159.0
2025-09-16T09:00,6628.5,6632.0,6624.0,6627.75,6052.0
2025-09-16T10:00,6627.5,6630.25,6610.75,6612.25,38154.0
2025-09-16T11:00,6612.5,6617.5,6606.0,6607.5,31461.0
2025-09-16T12:00,6607.5,6613.5,6604.25,6608.25,24048.0
2025-09-16T13:00,6608.25,6615.25,6607.0,6614.5,13547.0
2025-09-16T14:00,6614.25,6616.75,6611.5,6614.25,12959.0
2025-09-16T15:00,6614.25,6619.75,6612.5,6618.0,13484.0
2025-09-16T16:00,6618.25,6619.5,6609.0,6614.25,54340.0
2025-09-16T18:00,6614.5,6616.5,6611.0,6611.75,4960.0
2025-09-16T19:00,6612.0,6617.25,6612.0,6616.5,732.0
2025-09-16T20:00,6616.5,6617.0,6614.0,6616.5,553.0
2025-09-16T21:00,6616.25,6617.0,6613.25,6615.25,864.0
2025-09-16T22:00,6615.25,6615.5,6610.5,6610.75,858.0
2025-09-16T23:00,6610.75,6611.25,6607.5,6609.0,656.0
2025-09-17T00:00,6608.75,6609.25,6607.75,6608.25,245.0
2025-09-17T01:00,6607.75,6609.75,6606.75,6608.75,324.0
2025-09-17T02:00,6608.0,6610.25,6605.25,6608.25,583.0
2025-09-17T03:00,6608.0,6612.0,6606.5,6611.5,1069.0
2025-09-17T04:00,6611.75,6615.5,6610.0,6612.75,1762.0
2025-09-17T05:00,6612.75,6612.75,6595.0,6609.5,5730.0
2025-09-17T06:00,6609.5,6612.25,6608.25,6609.5,1748.0
2025-09-17T07:00,6609.25,6609.25,6602.75,6603.5,1512.0
2025-09-17T08:00,6603.5,6608.5,6602.5,6606.5,2401.0
2025-09-17T09:00,6606.25,6610.75,6604.75,6610.25,2504.0
2025-09-17T10:00,6610.0,6618.25,6605.75,6607.0,18679.0
2025-09-17T11:00,6606.75,6608.25,6602.0,6603.25,12901.0
2025-09-17T12:00,6603.25,6608.5,6600.5,6602.25,8881.0
2025-09-17T13:00,6602.5,6604.0,6592.75,6597.25,8867.0
2025-09-17T14:00,6597.25,6629.0,6595.0,6627.75,14701.0
2025-09-17T15:00,6627.5,6628.75,6554.0,6600.0,91126.0
2025-09-17T16:00,6599.75,6618.5,6589.75,6607.5,65953.0
2025-09-17T18:00,6607.25,6611.5,6602.5,6609.0,4850.0
