time,open,high,low,close,volume
2025-09-17T06:30,6608.25,6609.25,6605.25,6606.0,384.0
2025-09-17T06:45,6606.0,6607.25,6604.0,6605.25,315.0
2025-09-17T07:00,6605.5,6605.75,6602.75,6603.5,604.0
2025-09-17T07:15,6603.5,6608.5,6602.5,6606.75,427.0
2025-09-17T07:30,6606.75,6608.0,6604.75,6605.0,462.0
2025-09-17T07:45,6604.75,6606.0,6602.5,6605.75,613.0
2025-09-17T08:00,6605.5,6607.75,6605.0,6606.5,899.0
2025-09-17T08:15,6606.25,6607.0,6604.75,6607.0,547.0
2025-09-17T08:30,6607.0,6610.75,6606.5,6608.75,789.0
2025-09-17T08:45,6609.0,6610.75,6607.25,6609.25,691.0
2025-09-17T09:00,6609.0,6610.75,6608.0,6610.25,477.0
2025-09-17T09:15,6610.0,6611.75,6609.75,6611.0,560.0
2025-09-17T09:30,6610.75,6617.0,6608.5,6614.0,4168.0
2025-09-17T09:45,6614.25,6616.25,6608.0,6613.25,7312.0
2025-09-17T10:00,6613.0,6618.25,6605.75,6607.0,6639.0
2025-09-17T10:15,6606.75,6607.75,6602.5,6604.25,4528.0
2025-09-17T10:30,6604.25,6606.5,6602.0,6604.25,3444.0
2025-09-17T10:45,6604.25,6606.75,6602.25,6604.5,2355.0
2025-09-17T11:00,6604.25,6608.25,6602.0,6603.25,2574.0
2025-09-17T11:15,6603.25,6608.5,6601.5,6607.0,2467.0
2025-09-17T11:30,6607.0,6607.25,6600.5,6603.0,2238.0
2025-09-17T11:45,6603.0,6605.25,6600.5,6602.5,2895.0
2025-09-17T12:00,6602.5,6605.0,6600.5,6602.25,1281.0
2025-09-17T12:15,6602.5,6604.0,6599.25,6600.0,1958.0
2025-09-17T12:30,6600.25,6601.5,6597.75,6597.75,2597.0
2025-09-17T12:45,6597.75,6598.5,6592.75,6594.25,2139.0
2025-09-17T13:00,6594.5,6597.75,6593.75,6597.25,2173.0
2025-09-17T13:15,6597.25,6598.5,6595.0,6597.25,1274.0
2025-09-17T13:30,6597.25,6601.25,6595.0,6599.5,1829.0
2025-09-17T13:45,6599.5,6604.5,6599.0,6600.5,2024.0
2025-09-17T14:00,6600.25,6629.0,6599.5,6627.75,9574.0
2025-09-17T14:15,6627.5,6628.75,6583.0,6598.0,16383.0
2025-09-17T14:30,6598.0,6617.25,6588.75,6594.75,14022.0
2025-09-17T14:45,6594.75,6604.25,6563.75,6580.5,30715.0
2025-09-17T15:00,6580.5,6604.75,6554.0,6600.0,30006.0
2025-09-17T15:15,6599.75,6615.0,6589.75,6603.0,17930.0
2025-09-17T15:30,6603.25,6674.75,6599.25,6663.5,34846.0
2025-09-17T15:45,6663.5,6672.5,6658.25,6663.5,53416.0
2025-09-17T16:00,6663.75,6668.0,6653.5,6665.0,116509.0
2025-09-17T16:15,6665.25,6669.25,6660.0,6662.75,12218.0
